id,BO-0_MD_BBavg,BO-1_MD_BBavg,BO-2_MD_BBavg,BO-3_MD_BBavg,BO-4_MD_BBavg,BO-5_MD_BBavg,BO-6_MD_BBavg,d-0_MD_BBavg,d-1_MD_BBavg,d-2_MD_BBavg,d-3_MD_BBavg,d-4_MD_BBavg,d-5_MD_BBavg,d-6_MD_BBavg,I-0_MD_BBavg,I-1_MD_BBavg,I-2_MD_BBavg,I-3_MD_BBavg,I-4_MD_BBavg,I-5_MD_BBavg,I-6_MD_BBavg
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,-3.0,-1.0,0.0,0.0,0.0,0,0.0,4.4252394,17.1340075,8.9616297,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-2.0,-1.0,0.0,0.0,0.0,0,0.0,4.2768346,13.7185822,2.8578547,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,-2.0,0.0,-4.0,-3.0,0.0,0,0.0,2.9258696,7.0396226,22.7640466,9.7875988,2.9023575,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-2.0,-1.0,0.0,0.0,0.0,0,0.0,4.6400312,9.2735024,6.4230666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,7.5286418,16.093309,4.5395393,1.2894529,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,7.5393661,9.2010943,5.1772662,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,3.8529515,12.7134149,13.06643,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-2.0,-3.0,0.0,0.0,0.0,0,0.0,3.3358366,8.3143998,7.2799895,1.0485997,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,-5.0,-1.0,0.0,0.0,0.0,0,0.0,4.4664136,13.953629,2.3895868,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,-2.0,-2.0,-1.0,0.0,0.0,0,0.0,3.9062099,6.7864918,11.5039087,0.9556529,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.9885467,11.7004539,12.0446,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,-4.0,-3.0,-5.0,-4.0,0.0,0,0.0,3.48424,9.8858066,14.0543406,11.5744023,3.0909358,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,-3.0,-2.0,0.0,0.0,0.0,0,0.0,6.6993269,9.0525119,9.9702377,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,7.0416415,24.6583903,3.931447,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,0.0,-5.0,-4.0,0.0,0,0.0,3.5265181,15.2130864,11.0136389,11.0073352,3.2067869,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,-5.0,-1.0,-1.0,0.0,0.0,0,0.0,4.0401125,7.9088216,10.1460519,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,4.3634082,18.4141366,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,4.221474,6.8954639,15.3681855,0.919653,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,-2.0,-1.0,0.0,0.0,0,0.0,7.2474394,8.0169078,15.1940433,1.2377738,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,-2.0,0.0,0.0,0.0,0.0,0,0.0,3.1504765,21.4599294,3.4248559,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,4.1248017,14.2454089,6.9761415,1.0874718,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,3.6678455,18.5192915,9.3630186,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,-4.0,0.0,0.0,0.0,0,0.0,3.7341742,8.8737696,7.6507403,2.221919,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,-4.0,-3.0,-1.0,0.0,0.0,0,0.0,4.1310429,7.1566001,10.9899615,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,-2.0,0.0,0.0,0.0,0.0,0,0.0,2.6056507,17.8552233,12.271064,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,-1.0,-2.0,0.0,0.0,0.0,0,0.0,4.8504639,8.519068,6.792541,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.8186694,14.2043862,3.9542912,1.14321,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,0.0,-5.0,-4.0,0.0,0,0.0,3.897531,7.5324701,20.2000708,9.9470582,2.9416052,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-3.0,-3.0,0.0,0.0,0.0,0,0.0,4.1298138,6.9051259,4.985336,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,-2.0,0.0,0.0,0.0,0.0,0,0.0,5.4859151,16.2890497,3.2803912,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,7.2575,9.2630314,17.5197362,1.2440426,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,10.8578019,10.1336653,8.7887269,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,-1.0,-4.0,-3.0,0.0,0,0.0,7.0618712,11.781658,17.2050279,13.5503368,3.8422768,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,0.0,-10.0,-8.0,0.0,0,0.0,4.1652744,11.0672309,23.5247012,23.5133753,6.7881093,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-4.0,-2.0,-5.0,-4.0,0.0,0,0.0,3.874938,8.1430721,13.253927,9.8475532,2.9166195,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,-4.0,-1.0,-1.0,0.0,0.0,0,0.0,3.6484382,12.0323856,8.6345648,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_bromide_1_smi1_1_s_1,0.0,-2.0,-2.0,-1.0,0.0,0.0,0,0.0,3.9406647,7.4327175,12.5558571,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,-4.0,0.0,0.0,0.0,0,0.0,3.4406167,8.1441096,6.9957751,2.0582634,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,-4.0,-3.0,0.0,0.0,0.0,0,0.0,4.2726073,13.7324347,3.3373335,0.9889637,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,-2.0,-1.0,0.0,0.0,0.0,0,0.0,4.0414334,13.0675611,2.7163142,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0.0,4.5237766,14.6101539,10.7526888,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,0.0,-3.0,0.0,0.0,0.0,0.0,0,0.0,6.9046951,13.0594132,11.5330632,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,4.0091541,11.3203737,14.9478083,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,4.0492565,9.8569232,18.8222048,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-3.0,-2.0,-5.0,-4.0,0.0,0,0.0,3.8559999,8.2098169,12.5709091,9.8430553,2.9153555,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,-5.0,-2.0,0.0,0.0,0.0,0,0.0,7.3557778,7.806148,5.1030203,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,10.8920663,10.6934737,3.6860324,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,-4.0,-1.0,-1.0,0.0,0.0,0,0.0,4.140239,6.3531811,17.3089879,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,4.3128262,5.3166308,12.71855,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,0.0,-8.0,-7.0,0.0,0,0.0,4.2623344,9.9114684,23.6257304,23.6147896,6.8136944,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_bromide_1_smi1_1_s_1,0.0,-3.0,0.0,-5.0,-3.0,0.0,0,0.0,3.6541472,10.3161231,17.5667878,11.3691194,3.2972961,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-1.0,-1.0,-5.0,-3.0,0.0,0,0.0,4.5378821,9.9221359,16.4499179,12.9456702,3.6911199,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-3.0,-1.0,0.0,0.0,0.0,0,0.0,3.4360266,13.0723711,12.4820439,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,3.8885017,21.4630465,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.9550809,14.1539776,6.9211604,1.0819102,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,3.6579364,19.8466454,3.0884651,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,0.0,-5.0,-4.0,0.0,0,0.0,4.5369717,14.0173636,13.3877693,10.3661487,3.0466786,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,-4.0,-1.0,-10.0,-7.0,0.0,0,0.0,3.6733291,10.4814371,21.4513157,21.4358046,6.2688466,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.0,-2.0,0.0,0.0,0.0,0.0,0,0.0,2.8985251,12.0606097,10.0387644,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,0.0,-1.0,0.0,0.0,0,0.0,4.0488073,13.4771516,12.6517662,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,3.4525723,19.0635515,12.678048,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,-1.0,-5.0,-4.0,0.0,0,0.0,7.1643134,10.3694113,18.2250695,13.5749423,3.8485216,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,6.8398775,24.2210928,12.0309176,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,3.5299611,19.3052027,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0.0,4.7331024,6.6898758,22.627902,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,-5.0,-2.0,0.0,0.0,0.0,0,0.0,3.7686271,12.6891199,11.4069533,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,3.5618204,19.8888794,3.173298,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,4.5041326,12.9287179,2.3839899,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-1.0,-2.0,0.0,0.0,0.0,0,0.0,4.5639217,15.3201535,4.3150527,1.2291264,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,-3.0,0.0,0.0,0.0,0.0,0,0.0,6.8846782,13.4445149,8.283816,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,0.0,-1.0,0.0,0.0,0,0.0,3.6955407,12.7877605,8.7329262,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.9817428,12.6625371,13.9251824,1.1243883,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,-2.0,-1.0,0.0,0.0,0.0,0,0.0,7.7215475,15.3051857,2.2023346,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-3.0,-1.0,0.0,0.0,0.0,0,0.0,4.4208035,17.5613588,8.9690483,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,-5.0,-1.0,0.0,0.0,0.0,0,0.0,3.7298407,12.6665238,14.0931167,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,9.8078065,10.6426919,3.6670123,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_iodide_1_smi1_1_s_1,0.0,-2.0,-4.0,0.0,0.0,0.0,0,0.0,3.3015602,9.6193017,8.3126385,2.3870091,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,4.452765,18.6263179,12.0993747,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,0.0,-2.0,-1.0,0.0,0.0,0.0,0,0.0,3.7318984,14.3837876,7.1615014,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,0.0,0.0,0.0,0.0,0,0.0,4.825601,21.2136974,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,-5.0,-1.0,-1.0,0.0,0.0,0,0.0,4.046192,7.4873178,10.1362622,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,0.0,-2.0,-4.0,0.0,0.0,0.0,0,0.0,3.053526,9.1678547,7.9102388,2.2866886,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0.0,4.0355762,13.5604103,10.0282675,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,-2.0,-1.0,-5.0,-4.0,0.0,0,0.0,2.8902633,7.8791874,15.2765633,9.7272068,2.8870979,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,-2.0,-5.0,-3.0,0.0,0,0.0,3.5662461,9.0045102,14.2126031,11.7027165,3.1203953,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,-2.0,-5.0,-3.0,0.0,0,0.0,4.2759414,8.889465,17.81412,10.9073042,3.1818691,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.641752,12.4959017,12.6568802,1.0271178,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-3.0,0.0,0.0,0.0,0.0,0,0.0,3.7204798,7.8603562,12.9264468,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,3.7765031,13.1658239,6.4255507,1.0089485,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,7.8335589,14.7998335,3.0324614,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,6.7580771,9.1578317,21.7825083,1.2762768,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-6.0,0.0,0.0,0.0,0.0,0,0.0,14.3216318,17.710967,1.4138622,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.118364,12.6414387,13.9060857,1.1226753,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_iodide_1_smi1_1_s_1,0.0,-5.0,0.0,0.0,0.0,0.0,0,0.0,10.2652759,12.3208162,3.653404,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-3.0,0.0,0.0,0.0,0.0,0,0.0,4.2090406,14.5222967,2.6681902,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-2.0,-1.0,0.0,0.0,0.0,0,0.0,3.464954,13.0279775,13.2747407,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,4.2268048,6.3099422,12.0638828,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.1154298,15.5265761,7.5995759,1.1786693,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
