id,qnat-0_MR_AB,qnat-1_MR_AB,qnat-2_MR_AB,qnat-3_MR_AB,qnat-4_MR_AB,qnat-5_MR_AB,qnat-6_MR_AB,Vnat-0_MR_AB,Vnat-1_MR_AB,Vnat-2_MR_AB,Vnat-3_MR_AB,Vnat-4_MR_AB,Vnat-5_MR_AB,Vnat-6_MR_AB,Ns-0_MR_AB,Ns-1_MR_AB,Ns-2_MR_AB,Ns-3_MR_AB,Ns-4_MR_AB,Ns-5_MR_AB,Ns-6_MR_AB,Np-0_MR_AB,Np-1_MR_AB,Np-2_MR_AB,Np-3_MR_AB,Np-4_MR_AB,Np-5_MR_AB,Np-6_MR_AB,Nd-0_MR_AB,Nd-1_MR_AB,Nd-2_MR_AB,Nd-3_MR_AB,Nd-4_MR_AB,Nd-5_MR_AB,Nd-6_MR_AB,Nlp-0_MR_AB,Nlp-1_MR_AB,Nlp-2_MR_AB,Nlp-3_MR_AB,Nlp-4_MR_AB,Nlp-5_MR_AB,Nlp-6_MR_AB,LPde-0_MR_AB,LPde-1_MR_AB,LPde-2_MR_AB,LPde-3_MR_AB,LPde-4_MR_AB,LPde-5_MR_AB,LPde-6_MR_AB,LPe-0_MR_AB,LPe-1_MR_AB,LPe-2_MR_AB,LPe-3_MR_AB,LPe-4_MR_AB,LPe-5_MR_AB,LPe-6_MR_AB,LPocc-0_MR_AB,LPocc-1_MR_AB,LPocc-2_MR_AB,LPocc-3_MR_AB,LPocc-4_MR_AB,LPocc-5_MR_AB,LPocc-6_MR_AB,LPs-0_MR_AB,LPs-1_MR_AB,LPs-2_MR_AB,LPs-3_MR_AB,LPs-4_MR_AB,LPs-5_MR_AB,LPs-6_MR_AB,LPp-0_MR_AB,LPp-1_MR_AB,LPp-2_MR_AB,LPp-3_MR_AB,LPp-4_MR_AB,LPp-5_MR_AB,LPp-6_MR_AB,LPd-0_MR_AB,LPd-1_MR_AB,LPd-2_MR_AB,LPd-3_MR_AB,LPd-4_MR_AB,LPd-5_MR_AB,LPd-6_MR_AB,Nlv-0_MR_AB,Nlv-1_MR_AB,Nlv-2_MR_AB,Nlv-3_MR_AB,Nlv-4_MR_AB,Nlv-5_MR_AB,Nlv-6_MR_AB,LVde-0_MR_AB,LVde-1_MR_AB,LVde-2_MR_AB,LVde-3_MR_AB,LVde-4_MR_AB,LVde-5_MR_AB,LVde-6_MR_AB,LVe-0_MR_AB,LVe-1_MR_AB,LVe-2_MR_AB,LVe-3_MR_AB,LVe-4_MR_AB,LVe-5_MR_AB,LVe-6_MR_AB,LVocc-0_MR_AB,LVocc-1_MR_AB,LVocc-2_MR_AB,LVocc-3_MR_AB,LVocc-4_MR_AB,LVocc-5_MR_AB,LVocc-6_MR_AB,LVs-0_MR_AB,LVs-1_MR_AB,LVs-2_MR_AB,LVs-3_MR_AB,LVs-4_MR_AB,LVs-5_MR_AB,LVs-6_MR_AB,LVp-0_MR_AB,LVp-1_MR_AB,LVp-2_MR_AB,LVp-3_MR_AB,LVp-4_MR_AB,LVp-5_MR_AB,LVp-6_MR_AB,LVd-0_MR_AB,LVd-1_MR_AB,LVd-2_MR_AB,LVd-3_MR_AB,LVd-4_MR_AB,LVd-5_MR_AB,LVd-6_MR_AB,I-0_MR_AB,I-1_MR_AB,I-2_MR_AB,I-3_MR_AB,I-4_MR_AB,I-5_MR_AB,I-6_MR_AB
ir_tbp_1_dft-phos_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1.787546,43.802079,400.745052,520.285649,133.619809,0.0,0.0,3215.396039,78790.176994,720851.026283,935877.914928,240352.253257,0.0,0.0,251.261,6156.919,56329.626,73132.521,18781.901,0.0,0.0,3.589,87.956,804.709,1044.75,268.313,0.0,0.0,2972.064,72827.553,666299.003,865053.247,222163.056,0.0,0.0,1435.8,35182.4,321883.6,417900.1,107325.1,0.0,0.0,33.93465,831.535853,7607.718321,9877.069325,2536.629864,0.0,0.0,-40.309511,-987.745677,-9036.881399,-11732.545856,-3013.153519,0.0,0.0,709.461758,17384.675737,159052.331456,206496.986062,53032.575189,0.0,0.0,25.66456,628.885271,5753.668923,7469.964637,1918.437014,0.0,0.0,0.035894,0.87956,8.047089,10.447503,2.683129,0.0,0.0,333.244438,8165.833361,74709.178012,96994.617742,24910.16676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.9,8795.6,80470.9,104475.0,26831.3,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,-70.942835,-1606.376258,-27142.606456,-22177.93408,-15280.536641,-8287.015302,0.0,3158.110188,71509.874215,1208287.512637,987278.832197,680232.447094,368906.984778,0.0,248.028,5616.155,94895.002,77537.693,53423.261,28972.764,0.0,3.445,78.002,1317.986,1076.912,741.99,402.399,0.0,2917.771,66067.82,1116334.256,912144.807,628465.307,340832.376,0.0,1033.4,23400.6,395395.8,323073.7,222596.9,120719.8,0.0,36.218946,820.114596,13857.306219,11322.657032,7801.280093,4230.828343,0.0,-36.670219,-830.332877,-14029.962403,-11463.732557,-7898.480749,-4283.542677,0.0,679.937161,15395.986185,260142.78526,212559.893692,146453.192274,79425.210902,0.0,18.223152,412.631369,6972.146652,5696.866625,3925.125708,2128.693355,0.0,0.034448,0.780021,13.179861,10.769124,7.419897,4.023995,0.0,326.22543,7386.803519,124813.286946,101983.604804,70266.428082,38107.232646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.5,7800.2,131798.6,107691.2,74199.0,40239.9,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,-70.942835,-1606.376258,-27142.606456,-22177.93408,-15280.536641,-8287.015302,0.0,3158.110188,71509.874215,1208287.512637,987278.832197,680232.447094,368906.984778,0.0,248.028,5616.155,94895.002,77537.693,53423.261,28972.764,0.0,3.445,78.002,1317.986,1076.912,741.99,402.399,0.0,2917.771,66067.82,1116334.256,912144.807,628465.307,340832.376,0.0,1033.4,23400.6,395395.8,323073.7,222596.9,120719.8,0.0,36.218946,820.114596,13857.306219,11322.657032,7801.280093,4230.828343,0.0,-36.670219,-830.332877,-14029.962403,-11463.732557,-7898.480749,-4283.542677,0.0,679.937161,15395.986185,260142.78526,212559.893692,146453.192274,79425.210902,0.0,18.223152,412.631369,6972.146652,5696.866625,3925.125708,2128.693355,0.0,0.034448,0.780021,13.179861,10.769124,7.419897,4.023995,0.0,326.22543,7386.803519,124813.286946,101983.604804,70266.428082,38107.232646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.5,7800.2,131798.6,107691.2,74199.0,40239.9,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,-129.217078,-3017.020072,-63922.354108,-35222.359645,0.0,0.0,0.0,3455.853174,80688.857614,1709574.88037,942006.315566,0.0,0.0,0.0,274.417,6407.217,135751.304,74801.395,0.0,0.0,0.0,3.708,86.584,1834.477,1010.83,0.0,0.0,0.0,3189.172,74462.255,1577650.295,869313.511,0.0,0.0,0.0,1483.3,34633.6,733790.8,404331.9,0.0,0.0,0.0,46.428406,1084.031893,22967.653133,12655.587394,0.0,0.0,0.0,-29.062254,-678.558941,-14376.796933,-7921.872077,0.0,0.0,0.0,732.841984,17110.733439,362529.362,199760.158214,0.0,0.0,0.0,18.059612,421.664163,8933.903415,4922.740464,0.0,0.0,0.0,0.074167,1.73168,36.689542,20.216593,0.0,0.0,0.0,352.700137,8235.005856,174477.115777,96140.00935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.8,8658.4,183447.7,101083.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,-129.217078,-3017.020072,-63922.354108,-35222.359645,0.0,0.0,0.0,3455.853174,80688.857614,1709574.88037,942006.315566,0.0,0.0,0.0,274.417,6407.217,135751.304,74801.395,0.0,0.0,0.0,3.708,86.584,1834.477,1010.83,0.0,0.0,0.0,3189.172,74462.255,1577650.295,869313.511,0.0,0.0,0.0,1483.3,34633.6,733790.8,404331.9,0.0,0.0,0.0,46.428406,1084.031893,22967.653133,12655.587394,0.0,0.0,0.0,-29.062254,-678.558941,-14376.796933,-7921.872077,0.0,0.0,0.0,732.841984,17110.733439,362529.362,199760.158214,0.0,0.0,0.0,18.059612,421.664163,8933.903415,4922.740464,0.0,0.0,0.0,0.074167,1.73168,36.689542,20.216593,0.0,0.0,0.0,352.700137,8235.005856,174477.115777,96140.00935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.8,8658.4,183447.7,101083.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,40.700562,4289.181304,12660.674379,15085.510049,0.0,0.0,0.0,2912.63748,306944.906299,906030.600063,1079558.11149,0.0,0.0,0.0,240.715,25367.434,74878.816,89219.982,0.0,0.0,0.0,3.297,347.499,1025.737,1222.192,0.0,0.0,0.0,2680.836,282516.763,833924.351,993641.714,0.0,0.0,0.0,1319.0,138999.6,410294.9,488876.6,0.0,0.0,0.0,14.667107,1545.675965,4562.479108,5436.307924,0.0,0.0,0.0,-41.53482,-4377.098575,-12920.185893,-15394.724506,0.0,0.0,0.0,651.11007,68616.475894,202540.017941,241331.495045,0.0,0.0,0.0,35.54663,3746.040222,11057.44712,13175.224689,0.0,0.0,0.0,0.065949,6.949982,20.514744,24.443831,0.0,0.0,0.0,294.166503,31000.394081,91506.016472,109031.706352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.7,34749.9,102573.7,122219.2,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,40.700562,4289.181304,12660.674379,15085.510049,0.0,0.0,0.0,2912.63748,306944.906299,906030.600063,1079558.11149,0.0,0.0,0.0,240.715,25367.434,74878.816,89219.982,0.0,0.0,0.0,3.297,347.499,1025.737,1222.192,0.0,0.0,0.0,2680.836,282516.763,833924.351,993641.714,0.0,0.0,0.0,1319.0,138999.6,410294.9,488876.6,0.0,0.0,0.0,14.667107,1545.675965,4562.479108,5436.307924,0.0,0.0,0.0,-41.53482,-4377.098575,-12920.185893,-15394.724506,0.0,0.0,0.0,651.11007,68616.475894,202540.017941,241331.495045,0.0,0.0,0.0,35.54663,3746.040222,11057.44712,13175.224689,0.0,0.0,0.0,0.065949,6.949982,20.514744,24.443831,0.0,0.0,0.0,294.166503,31000.394081,91506.016472,109031.706352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.7,34749.9,102573.7,122219.2,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,-27.846893,-621.330477,-1499.254047,-12002.343178,0.0,0.0,0.0,3991.39542,89057.532966,214893.477272,1720339.034818,0.0,0.0,0.0,327.506,7307.447,17632.676,141159.154,0.0,0.0,0.0,8.852,197.499,476.559,3815.112,0.0,0.0,0.0,3673.382,81961.903,197771.91,1583271.589,0.0,0.0,0.0,1327.7,29624.8,71483.8,572266.8,0.0,0.0,0.0,59.437981,1326.202846,3200.092476,25618.478844,0.0,0.0,0.0,-19.504332,-435.188082,-1050.09736,-8406.599871,0.0,0.0,0.0,868.586736,19380.237674,46764.002161,374371.243666,0.0,0.0,0.0,36.822338,821.594019,1982.484691,15870.867013,0.0,0.0,0.0,0.044258,0.987493,2.382794,19.075561,0.0,0.0,0.0,405.709585,9052.346605,21843.073511,174865.670559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.6,9874.9,23827.9,190755.6,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,-27.846893,-621.330477,-1499.254047,-12002.343178,0.0,0.0,0.0,3991.39542,89057.532966,214893.477272,1720339.034818,0.0,0.0,0.0,327.506,7307.447,17632.676,141159.154,0.0,0.0,0.0,8.852,197.499,476.559,3815.112,0.0,0.0,0.0,3673.382,81961.903,197771.91,1583271.589,0.0,0.0,0.0,1327.7,29624.8,71483.8,572266.8,0.0,0.0,0.0,59.437981,1326.202846,3200.092476,25618.478844,0.0,0.0,0.0,-19.504332,-435.188082,-1050.09736,-8406.599871,0.0,0.0,0.0,868.586736,19380.237674,46764.002161,374371.243666,0.0,0.0,0.0,36.822338,821.594019,1982.484691,15870.867013,0.0,0.0,0.0,0.044258,0.987493,2.382794,19.075561,0.0,0.0,0.0,405.709585,9052.346605,21843.073511,174865.670559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.6,9874.9,23827.9,190755.6,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1,-56.888597,-1128.114157,-20389.26761,-4330.240535,0.0,0.0,0.0,3472.05344,68851.629915,1244408.023234,264285.41561,0.0,0.0,0.0,282.117,5594.454,101112.84,21474.186,0.0,0.0,0.0,3.812,75.601,1366.39,290.192,0.0,0.0,0.0,3202.414,63504.617,1147767.377,243761.027,0.0,0.0,0.0,1525.0,30240.3,546555.9,116076.7,0.0,0.0,0.0,20.815691,412.780009,7460.487947,1584.446677,0.0,0.0,0.0,-57.510018,-1140.437076,-20611.989137,-4377.541782,0.0,0.0,0.0,754.370553,14959.344091,270371.635827,57421.10209,0.0,0.0,0.0,28.783602,570.785544,10316.242491,2190.947329,0.0,0.0,0.0,0.038124,0.756007,13.663897,2.901917,0.0,0.0,0.0,352.418035,6988.531875,126309.067007,26825.320671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.2,7560.1,136639.0,29019.2,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1,-56.888597,-1128.114157,-20389.26761,-4330.240535,0.0,0.0,0.0,3472.05344,68851.629915,1244408.023234,264285.41561,0.0,0.0,0.0,282.117,5594.454,101112.84,21474.186,0.0,0.0,0.0,3.812,75.601,1366.39,290.192,0.0,0.0,0.0,3202.414,63504.617,1147767.377,243761.027,0.0,0.0,0.0,1525.0,30240.3,546555.9,116076.7,0.0,0.0,0.0,20.815691,412.780009,7460.487947,1584.446677,0.0,0.0,0.0,-57.510018,-1140.437076,-20611.989137,-4377.541782,0.0,0.0,0.0,754.370553,14959.344091,270371.635827,57421.10209,0.0,0.0,0.0,28.783602,570.785544,10316.242491,2190.947329,0.0,0.0,0.0,0.038124,0.756007,13.663897,2.901917,0.0,0.0,0.0,352.418035,6988.531875,126309.067007,26825.320671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.2,7560.1,136639.0,29019.2,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,97.843493,6004.27929,17556.929578,9856.01426,0.0,0.0,0.0,3830.547767,235066.000705,687349.308944,385860.441076,0.0,0.0,0.0,306.884,18832.312,55066.989,30913.209,0.0,0.0,0.0,4.384,269.033,786.671,441.617,0.0,0.0,0.0,3529.17,216571.594,633270.379,355501.903,0.0,0.0,0.0,1753.6,107613.2,314668.5,176646.9,0.0,0.0,0.0,38.513984,2363.455218,6910.907175,3879.607728,0.0,0.0,0.0,-52.253634,-3206.604752,-9376.33496,-5263.636256,0.0,0.0,0.0,867.044687,53207.201528,155581.551952,87339.530975,0.0,0.0,0.0,44.279025,2717.23366,7945.379906,4460.33444,0.0,0.0,0.0,0.043841,2.69033,7.866713,4.416173,0.0,0.0,0.0,394.083323,24183.379575,70713.881161,39696.976515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.4,26903.3,78667.1,44161.7,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,97.843493,6004.27929,17556.929578,9856.01426,0.0,0.0,0.0,3830.547767,235066.000705,687349.308944,385860.441076,0.0,0.0,0.0,306.884,18832.312,55066.989,30913.209,0.0,0.0,0.0,4.384,269.033,786.671,441.617,0.0,0.0,0.0,3529.17,216571.594,633270.379,355501.903,0.0,0.0,0.0,1753.6,107613.2,314668.5,176646.9,0.0,0.0,0.0,38.513984,2363.455218,6910.907175,3879.607728,0.0,0.0,0.0,-52.253634,-3206.604752,-9376.33496,-5263.636256,0.0,0.0,0.0,867.044687,53207.201528,155581.551952,87339.530975,0.0,0.0,0.0,44.279025,2717.23366,7945.379906,4460.33444,0.0,0.0,0.0,0.043841,2.69033,7.866713,4.416173,0.0,0.0,0.0,394.083323,24183.379575,70713.881161,39696.976515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.4,26903.3,78667.1,44161.7,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2.875148,130.38376,1859.421536,412.457865,0.0,0.0,0.0,1878.021457,85165.530292,1214557.86039,269413.864425,0.0,0.0,0.0,149.004,6757.115,96364.182,21375.554,0.0,0.0,0.0,2.099,95.171,1357.242,301.064,0.0,0.0,0.0,1735.582,78706.109,1122439.132,248980.039,0.0,0.0,0.0,629.6,28551.2,407172.6,90319.2,0.0,0.0,0.0,16.4555,746.232895,10642.134499,2360.643881,0.0,0.0,0.0,-27.320201,-1238.931236,-17668.576318,-3919.252907,0.0,0.0,0.0,415.181857,18827.890865,268507.256004,59560.420977,0.0,0.0,0.0,16.054658,728.055305,10382.901277,2303.140631,0.0,0.0,0.0,0.020986,0.951706,13.57242,3.010641,0.0,0.0,0.0,193.789169,8788.055797,125327.726008,27800.262206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.9,9517.1,135724.2,30106.4,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2.875148,130.38376,1859.421536,412.457865,0.0,0.0,0.0,1878.021457,85165.530292,1214557.86039,269413.864425,0.0,0.0,0.0,149.004,6757.115,96364.182,21375.554,0.0,0.0,0.0,2.099,95.171,1357.242,301.064,0.0,0.0,0.0,1735.582,78706.109,1122439.132,248980.039,0.0,0.0,0.0,629.6,28551.2,407172.6,90319.2,0.0,0.0,0.0,16.4555,746.232895,10642.134499,2360.643881,0.0,0.0,0.0,-27.320201,-1238.931236,-17668.576318,-3919.252907,0.0,0.0,0.0,415.181857,18827.890865,268507.256004,59560.420977,0.0,0.0,0.0,16.054658,728.055305,10382.901277,2303.140631,0.0,0.0,0.0,0.020986,0.951706,13.57242,3.010641,0.0,0.0,0.0,193.789169,8788.055797,125327.726008,27800.262206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.9,9517.1,135724.2,30106.4,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,-32.66205,-954.174594,-14854.108989,-4054.739648,-1494.104619,0.0,0.0,2661.637321,77755.88819,1210464.463318,330421.586091,121754.899395,0.0,0.0,211.215,6170.34,96056.749,26220.698,9661.894,0.0,0.0,2.934,85.699,1334.122,364.176,134.193,0.0,0.0,2455.374,71730.208,1116659.711,304815.618,112319.523,0.0,0.0,1173.4,34279.7,533648.6,145670.5,53677.2,0.0,0.0,16.26062,475.030517,7395.035578,2018.629591,743.831678,0.0,0.0,-51.774072,-1512.504707,-23545.910682,-6427.348666,-2368.371871,0.0,0.0,580.720923,16964.922618,264101.361708,72091.989041,26564.707762,0.0,0.0,19.537386,570.756493,8885.249314,2425.414591,893.725235,0.0,0.0,0.058671,1.713983,26.68243,7.283527,2.68386,0.0,0.0,273.787419,7998.30383,124513.561334,33988.580146,12524.230651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.4,8569.9,133412.2,36417.6,13419.3,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,-32.66205,-954.174594,-14854.108989,-4054.739648,-1494.104619,0.0,0.0,2661.637321,77755.88819,1210464.463318,330421.586091,121754.899395,0.0,0.0,211.215,6170.34,96056.749,26220.698,9661.894,0.0,0.0,2.934,85.699,1334.122,364.176,134.193,0.0,0.0,2455.374,71730.208,1116659.711,304815.618,112319.523,0.0,0.0,1173.4,34279.7,533648.6,145670.5,53677.2,0.0,0.0,16.26062,475.030517,7395.035578,2018.629591,743.831678,0.0,0.0,-51.774072,-1512.504707,-23545.910682,-6427.348666,-2368.371871,0.0,0.0,580.720923,16964.922618,264101.361708,72091.989041,26564.707762,0.0,0.0,19.537386,570.756493,8885.249314,2425.414591,893.725235,0.0,0.0,0.058671,1.713983,26.68243,7.283527,2.68386,0.0,0.0,273.787419,7998.30383,124513.561334,33988.580146,12524.230651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.4,8569.9,133412.2,36417.6,13419.3,0.0,0.0
