id,qnat-0_FS_AA,qnat-1_FS_AA,qnat-2_FS_AA,qnat-3_FS_AA,qnat-4_FS_AA,qnat-5_FS_AA,qnat-6_FS_AA,Vnat-0_FS_AA,Vnat-1_FS_AA,Vnat-2_FS_AA,Vnat-3_FS_AA,Vnat-4_FS_AA,Vnat-5_FS_AA,Vnat-6_FS_AA,Ns-0_FS_AA,Ns-1_FS_AA,Ns-2_FS_AA,Ns-3_FS_AA,Ns-4_FS_AA,Ns-5_FS_AA,Ns-6_FS_AA,Np-0_FS_AA,Np-1_FS_AA,Np-2_FS_AA,Np-3_FS_AA,Np-4_FS_AA,Np-5_FS_AA,Np-6_FS_AA,Nd-0_FS_AA,Nd-1_FS_AA,Nd-2_FS_AA,Nd-3_FS_AA,Nd-4_FS_AA,Nd-5_FS_AA,Nd-6_FS_AA,Nlp-0_FS_AA,Nlp-1_FS_AA,Nlp-2_FS_AA,Nlp-3_FS_AA,Nlp-4_FS_AA,Nlp-5_FS_AA,Nlp-6_FS_AA,LPde-0_FS_AA,LPde-1_FS_AA,LPde-2_FS_AA,LPde-3_FS_AA,LPde-4_FS_AA,LPde-5_FS_AA,LPde-6_FS_AA,LPe-0_FS_AA,LPe-1_FS_AA,LPe-2_FS_AA,LPe-3_FS_AA,LPe-4_FS_AA,LPe-5_FS_AA,LPe-6_FS_AA,LPocc-0_FS_AA,LPocc-1_FS_AA,LPocc-2_FS_AA,LPocc-3_FS_AA,LPocc-4_FS_AA,LPocc-5_FS_AA,LPocc-6_FS_AA,LPs-0_FS_AA,LPs-1_FS_AA,LPs-2_FS_AA,LPs-3_FS_AA,LPs-4_FS_AA,LPs-5_FS_AA,LPs-6_FS_AA,LPp-0_FS_AA,LPp-1_FS_AA,LPp-2_FS_AA,LPp-3_FS_AA,LPp-4_FS_AA,LPp-5_FS_AA,LPp-6_FS_AA,LPd-0_FS_AA,LPd-1_FS_AA,LPd-2_FS_AA,LPd-3_FS_AA,LPd-4_FS_AA,LPd-5_FS_AA,LPd-6_FS_AA,Nlv-0_FS_AA,Nlv-1_FS_AA,Nlv-2_FS_AA,Nlv-3_FS_AA,Nlv-4_FS_AA,Nlv-5_FS_AA,Nlv-6_FS_AA,LVde-0_FS_AA,LVde-1_FS_AA,LVde-2_FS_AA,LVde-3_FS_AA,LVde-4_FS_AA,LVde-5_FS_AA,LVde-6_FS_AA,LVe-0_FS_AA,LVe-1_FS_AA,LVe-2_FS_AA,LVe-3_FS_AA,LVe-4_FS_AA,LVe-5_FS_AA,LVe-6_FS_AA,LVocc-0_FS_AA,LVocc-1_FS_AA,LVocc-2_FS_AA,LVocc-3_FS_AA,LVocc-4_FS_AA,LVocc-5_FS_AA,LVocc-6_FS_AA,LVs-0_FS_AA,LVs-1_FS_AA,LVs-2_FS_AA,LVs-3_FS_AA,LVs-4_FS_AA,LVs-5_FS_AA,LVs-6_FS_AA,LVp-0_FS_AA,LVp-1_FS_AA,LVp-2_FS_AA,LVp-3_FS_AA,LVp-4_FS_AA,LVp-5_FS_AA,LVp-6_FS_AA,LVd-0_FS_AA,LVd-1_FS_AA,LVd-2_FS_AA,LVd-3_FS_AA,LVd-4_FS_AA,LVd-5_FS_AA,LVd-6_FS_AA,I-0_FS_AA,I-1_FS_AA,I-2_FS_AA,I-3_FS_AA,I-4_FS_AA,I-5_FS_AA,I-6_FS_AA
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,-2e-05,-33.46112,19.90276,-38.56012,-12.12318,-37.86672,21.7088,191.10418,572.79202,864.6683,1411.25036,1727.12472,1633.28712,1001.31436,73.84,160.56,283.66,410.18,610.94,652.4,519.56,100.6,345.34,446.72,696.92,967.02,984.46,482.94,17.38,69.38,139.34,310.74,156.74,1.44,0.18,18.0,54.0,108.0,202.0,212.0,108.0,18.0,0.59106,1.44236,2.42378,5.56874,9.468,4.14846,0.0,-1.7376,-3.39406,-6.08568,-11.22162,-16.7579,-21.6648,-8.64234,14.40638,38.2662,79.83424,122.99358,155.54378,129.65778,35.55324,1.4872,2.7396,5.6722,6.6168,11.2598,22.0932,9.6192,4.6104,11.6558,27.1134,25.1894,57.6116,49.8636,8.3718,1.9022,7.6044,15.2142,34.1932,17.1272,0.0396,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,156.0,296.0,420.0,628.0,684.0,612.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,-2e-05,-33.46112,19.90276,-38.56012,-12.12318,-37.86672,21.7088,191.10418,572.79202,864.6683,1411.25036,1727.12472,1633.28712,1001.31436,73.84,160.56,283.66,410.18,610.94,652.4,519.56,100.6,345.34,446.72,696.92,967.02,984.46,482.94,17.38,69.38,139.34,310.74,156.74,1.44,0.18,18.0,54.0,108.0,202.0,212.0,108.0,18.0,0.59106,1.44236,2.42378,5.56874,9.468,4.14846,0.0,-1.7376,-3.39406,-6.08568,-11.22162,-16.7579,-21.6648,-8.64234,14.40638,38.2662,79.83424,122.99358,155.54378,129.65778,35.55324,1.4872,2.7396,5.6722,6.6168,11.2598,22.0932,9.6192,4.6104,11.6558,27.1134,25.1894,57.6116,49.8636,8.3718,1.9022,7.6044,15.2142,34.1932,17.1272,0.0396,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,156.0,296.0,420.0,628.0,684.0,612.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,-20.16148,14.23408,-37.28448,10.35654,-27.963,-2.02564,171.3014,492.20784,716.32106,1021.02484,1032.65634,1004.1307,773.8018,58.74,129.92,214.28,263.6,364.46,319.44,317.06,96.12,296.12,386.16,508.04,587.5,686.72,457.22,16.94,67.68,118.66,253.18,85.04,0.52,0.06,14.0,48.0,86.0,150.0,96.0,26.0,22.0,0.21652,0.86608,1.51564,3.2478,1.0826,0.0,0.0,-1.47418,-4.26914,-7.93018,-8.4801,-12.1696,-5.633,-5.67094,13.40896,41.19838,75.57034,106.98806,107.82348,40.54714,34.21814,1.7474,4.345,9.1106,12.337,21.4834,6.8934,0.0,4.3954,12.227,21.8902,19.811,35.228,19.104,21.9978,1.857,7.4276,12.9984,27.8508,9.2858,0.0016,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,128.0,220.0,272.0,388.0,332.0,364.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,-20.16148,14.23408,-37.28448,10.35654,-27.963,-2.02564,171.3014,492.20784,716.32106,1021.02484,1032.65634,1004.1307,773.8018,58.74,129.92,214.28,263.6,364.46,319.44,317.06,96.12,296.12,386.16,508.04,587.5,686.72,457.22,16.94,67.68,118.66,253.18,85.04,0.52,0.06,14.0,48.0,86.0,150.0,96.0,26.0,22.0,0.21652,0.86608,1.51564,3.2478,1.0826,0.0,0.0,-1.47418,-4.26914,-7.93018,-8.4801,-12.1696,-5.633,-5.67094,13.40896,41.19838,75.57034,106.98806,107.82348,40.54714,34.21814,1.7474,4.345,9.1106,12.337,21.4834,6.8934,0.0,4.3954,12.227,21.8902,19.811,35.228,19.104,21.9978,1.857,7.4276,12.9984,27.8508,9.2858,0.0016,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,128.0,220.0,272.0,388.0,332.0,364.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,-0.0,-16.48142,-13.67374,-18.69396,2.24198,-3.87534,27.14104,155.34582,444.72504,686.9341,952.56628,949.39704,704.89976,399.41628,52.4,114.4,189.96,249.64,356.36,254.28,193.76,86.98,266.1,384.44,476.88,562.82,452.26,205.96,16.46,65.68,114.9,229.58,33.68,0.54,0.04,18.0,54.0,100.0,148.0,138.0,42.0,4.0,0.57098,1.34304,2.1151,4.2302,6.78724,0.94088,0.0,-2.04654,-6.0956,-12.59972,-12.0528,-14.80578,-8.63172,-1.07096,17.15256,51.4976,100.87258,120.26138,124.78266,58.82982,6.87508,1.2444,3.5192,5.9576,6.1634,6.3856,10.1166,1.4564,6.9426,19.2362,41.3674,36.4944,63.9572,23.8554,2.5396,1.813,7.2442,12.6738,25.34,3.658,0.0306,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,112.0,192.0,256.0,364.0,272.0,236.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,-0.0,-16.48142,-13.67374,-18.69396,2.24198,-3.87534,27.14104,155.34582,444.72504,686.9341,952.56628,949.39704,704.89976,399.41628,52.4,114.4,189.96,249.64,356.36,254.28,193.76,86.98,266.1,384.44,476.88,562.82,452.26,205.96,16.46,65.68,114.9,229.58,33.68,0.54,0.04,18.0,54.0,100.0,148.0,138.0,42.0,4.0,0.57098,1.34304,2.1151,4.2302,6.78724,0.94088,0.0,-2.04654,-6.0956,-12.59972,-12.0528,-14.80578,-8.63172,-1.07096,17.15256,51.4976,100.87258,120.26138,124.78266,58.82982,6.87508,1.2444,3.5192,5.9576,6.1634,6.3856,10.1166,1.4564,6.9426,19.2362,41.3674,36.4944,63.9572,23.8554,2.5396,1.813,7.2442,12.6738,25.34,3.658,0.0306,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,112.0,192.0,256.0,364.0,272.0,236.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,-8e-05,-22.16906,-17.78664,-4.2294,18.19132,-73.83388,-53.81236,302.64688,822.4963,1295.69652,1834.74632,2243.42984,2809.08322,3047.51026,97.58,212.12,351.4,499.12,681.28,784.02,942.06,189.18,545.86,814.34,1074.16,1369.8,1883.4,2062.96,16.9,67.34,134.62,269.18,202.88,151.86,51.42,20.0,52.0,104.0,164.0,172.0,194.0,174.0,0.76016,1.37162,2.1869,3.81746,4.11486,5.72876,8.95656,-2.71426,-5.74246,-12.4871,-14.14382,-23.91142,-34.27876,-27.84288,17.89068,43.19664,92.66436,118.64598,158.95054,202.41506,168.73788,2.399,4.6874,9.633,13.171,24.2934,32.6348,23.9196,5.7446,11.9018,27.5502,21.1984,41.4684,62.6576,66.4554,1.8558,7.4094,14.8142,29.6254,22.2314,16.7002,5.6202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,220.0,372.0,532.0,724.0,808.0,996.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,-8e-05,-22.16906,-17.78664,-4.2294,18.19132,-73.83388,-53.81236,302.64688,822.4963,1295.69652,1834.74632,2243.42984,2809.08322,3047.51026,97.58,212.12,351.4,499.12,681.28,784.02,942.06,189.18,545.86,814.34,1074.16,1369.8,1883.4,2062.96,16.9,67.34,134.62,269.18,202.88,151.86,51.42,20.0,52.0,104.0,164.0,172.0,194.0,174.0,0.76016,1.37162,2.1869,3.81746,4.11486,5.72876,8.95656,-2.71426,-5.74246,-12.4871,-14.14382,-23.91142,-34.27876,-27.84288,17.89068,43.19664,92.66436,118.64598,158.95054,202.41506,168.73788,2.399,4.6874,9.633,13.171,24.2934,32.6348,23.9196,5.7446,11.9018,27.5502,21.1984,41.4684,62.6576,66.4554,1.8558,7.4094,14.8142,29.6254,22.2314,16.7002,5.6202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,220.0,372.0,532.0,724.0,808.0,996.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,-6e-05,-12.70998,13.69928,-37.26926,19.82094,1.58516,3.61376,179.16972,466.53538,688.7296,1040.65154,1036.5877,924.15502,642.04562,57.16,120.94,198.44,266.32,367.6,294.38,243.98,105.92,280.66,376.32,545.32,622.66,632.12,399.02,16.72,66.64,116.74,232.6,50.54,0.9,0.48,22.0,54.0,94.0,158.0,102.0,76.0,94.0,0.69264,1.17852,1.6644,2.79812,2.07792,3.18408,6.89884,-3.53038,-6.8219,-12.56146,-17.89974,-23.3698,-20.09616,-11.39742,21.8054,47.65814,87.4895,129.49566,127.44822,96.78014,73.53474,3.3716,6.4734,12.2144,17.443,26.0594,20.0652,6.2194,6.7758,12.134,22.8498,26.7008,40.3768,31.8944,35.7276,1.8522,7.3918,12.9342,25.854,5.5606,0.0376,0.0524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,116.0,196.0,264.0,380.0,292.0,256.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,-6e-05,-12.70998,13.69928,-37.26926,19.82094,1.58516,3.61376,179.16972,466.53538,688.7296,1040.65154,1036.5877,924.15502,642.04562,57.16,120.94,198.44,266.32,367.6,294.38,243.98,105.92,280.66,376.32,545.32,622.66,632.12,399.02,16.72,66.64,116.74,232.6,50.54,0.9,0.48,22.0,54.0,94.0,158.0,102.0,76.0,94.0,0.69264,1.17852,1.6644,2.79812,2.07792,3.18408,6.89884,-3.53038,-6.8219,-12.56146,-17.89974,-23.3698,-20.09616,-11.39742,21.8054,47.65814,87.4895,129.49566,127.44822,96.78014,73.53474,3.3716,6.4734,12.2144,17.443,26.0594,20.0652,6.2194,6.7758,12.134,22.8498,26.7008,40.3768,31.8944,35.7276,1.8522,7.3918,12.9342,25.854,5.5606,0.0376,0.0524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,116.0,196.0,264.0,380.0,292.0,256.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_chloride_1_smi1_1_s_1,-0.0,-26.86816,-19.50398,18.62096,-16.76434,-45.82664,-96.27634,430.15578,1185.5656,1872.35012,2464.23468,3250.30326,4357.18648,5174.16458,135.62,303.2,499.76,692.98,843.04,1170.26,1491.8,278.58,817.46,1258.82,1557.12,1956.54,2892.98,3594.9,17.24,68.92,120.86,224.4,463.86,310.44,104.04,18.0,48.0,98.0,192.0,352.0,396.0,210.0,0.89878,1.30078,3.23234,7.09546,13.56014,23.06106,14.57004,-0.84206,-2.17922,-4.66378,-9.10082,-15.2359,-18.72414,-10.34052,10.59546,30.68622,64.08938,122.62272,201.1636,225.80514,118.62822,0.4144,1.6234,3.4612,6.2278,7.6962,7.5618,3.5322,3.684,8.7708,21.2256,41.0484,52.9788,84.2076,51.0516,1.9014,7.605,13.3114,24.7206,51.3218,34.227,11.4144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,324.0,536.0,748.0,900.0,1212.0,1608.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_chloride_1_smi1_1_s_1,-0.0,-26.86816,-19.50398,18.62096,-16.76434,-45.82664,-96.27634,430.15578,1185.5656,1872.35012,2464.23468,3250.30326,4357.18648,5174.16458,135.62,303.2,499.76,692.98,843.04,1170.26,1491.8,278.58,817.46,1258.82,1557.12,1956.54,2892.98,3594.9,17.24,68.92,120.86,224.4,463.86,310.44,104.04,18.0,48.0,98.0,192.0,352.0,396.0,210.0,0.89878,1.30078,3.23234,7.09546,13.56014,23.06106,14.57004,-0.84206,-2.17922,-4.66378,-9.10082,-15.2359,-18.72414,-10.34052,10.59546,30.68622,64.08938,122.62272,201.1636,225.80514,118.62822,0.4144,1.6234,3.4612,6.2278,7.6962,7.5618,3.5322,3.684,8.7708,21.2256,41.0484,52.9788,84.2076,51.0516,1.9014,7.605,13.3114,24.7206,51.3218,34.227,11.4144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,324.0,536.0,748.0,900.0,1212.0,1608.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,-6e-05,-20.759,-15.85796,-17.30444,13.36334,-24.91276,-11.55308,199.19588,552.664,868.59994,1217.94348,1398.14664,1363.4717,1149.55224,68.32,145.44,255.82,329.22,472.6,447.66,415.26,114.9,342.8,499.6,661.76,765.04,919.38,736.52,16.58,66.1,115.62,231.28,165.58,0.86,0.66,22.0,62.0,124.0,176.0,202.0,140.0,46.0,0.47598,1.23412,2.32716,3.98452,5.7645,3.349,0.0,-3.3898,-6.86284,-14.63462,-13.52578,-20.70332,-31.64872,-21.84532,21.41564,52.91298,114.21386,121.53804,155.73332,174.82804,90.84796,2.8264,4.3694,7.5306,8.4434,13.7222,25.7624,26.796,7.3608,18.3872,45.7928,34.209,58.1502,74.202,19.1908,1.8128,7.2434,12.6766,25.3476,18.1276,0.0356,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,144.0,264.0,340.0,500.0,440.0,432.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,-6e-05,-20.759,-15.85796,-17.30444,13.36334,-24.91276,-11.55308,199.19588,552.664,868.59994,1217.94348,1398.14664,1363.4717,1149.55224,68.32,145.44,255.82,329.22,472.6,447.66,415.26,114.9,342.8,499.6,661.76,765.04,919.38,736.52,16.58,66.1,115.62,231.28,165.58,0.86,0.66,22.0,62.0,124.0,176.0,202.0,140.0,46.0,0.47598,1.23412,2.32716,3.98452,5.7645,3.349,0.0,-3.3898,-6.86284,-14.63462,-13.52578,-20.70332,-31.64872,-21.84532,21.41564,52.91298,114.21386,121.53804,155.73332,174.82804,90.84796,2.8264,4.3694,7.5306,8.4434,13.7222,25.7624,26.796,7.3608,18.3872,45.7928,34.209,58.1502,74.202,19.1908,1.8128,7.2434,12.6766,25.3476,18.1276,0.0356,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,144.0,264.0,340.0,500.0,440.0,432.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,-0.0,-13.37098,-8.2263,-4.14084,-7.52672,-16.17682,-7.10388,199.19126,537.16284,808.80816,949.74356,1138.86738,1101.9731,883.85334,62.96,135.82,226.58,250.54,299.52,350.9,289.18,120.32,337.06,502.4,554.6,612.78,754.06,596.32,16.5,65.86,82.48,148.26,230.24,0.56,0.28,22.0,56.0,100.0,140.0,208.0,150.0,18.0,0.86676,1.22826,2.84128,4.8158,8.40334,10.44764,0.0,-2.22026,-5.61764,-11.91988,-11.71418,-13.47148,-15.92556,-4.3359,18.0773,46.65722,91.78996,101.89618,128.93746,118.0458,29.79498,1.2814,3.4244,6.8134,6.449,5.6808,7.374,1.7784,6.8972,15.295,36.0812,33.1726,38.85,58.614,16.2144,1.8214,7.2806,9.1054,16.3784,25.4692,0.012,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,136.0,228.0,252.0,304.0,336.0,312.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,-0.0,-13.37098,-8.2263,-4.14084,-7.52672,-16.17682,-7.10388,199.19126,537.16284,808.80816,949.74356,1138.86738,1101.9731,883.85334,62.96,135.82,226.58,250.54,299.52,350.9,289.18,120.32,337.06,502.4,554.6,612.78,754.06,596.32,16.5,65.86,82.48,148.26,230.24,0.56,0.28,22.0,56.0,100.0,140.0,208.0,150.0,18.0,0.86676,1.22826,2.84128,4.8158,8.40334,10.44764,0.0,-2.22026,-5.61764,-11.91988,-11.71418,-13.47148,-15.92556,-4.3359,18.0773,46.65722,91.78996,101.89618,128.93746,118.0458,29.79498,1.2814,3.4244,6.8134,6.449,5.6808,7.374,1.7784,6.8972,15.295,36.0812,33.1726,38.85,58.614,16.2144,1.8214,7.2806,9.1054,16.3784,25.4692,0.012,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,136.0,228.0,252.0,304.0,336.0,312.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,-2e-05,-16.19776,14.77774,-40.06594,16.91354,-20.3089,20.72744,153.91038,426.61874,635.36372,932.3233,898.23628,655.63118,397.90374,51.3,111.96,189.3,243.92,335.02,210.82,187.22,87.78,255.02,356.76,477.84,535.16,446.5,211.0,16.78,67.02,100.74,233.9,34.0,0.58,0.04,20.0,48.0,90.0,162.0,174.0,42.0,4.0,1.03956,1.6853,4.10086,7.06216,12.64376,1.53648,0.0,-1.6424,-3.85972,-6.34662,-10.47262,-13.07162,-7.86562,-1.0862,13.91912,34.5966,57.61432,105.00664,105.91936,51.95492,6.80528,0.8838,2.0744,1.6634,4.3626,3.9798,9.4462,1.4524,5.2672,10.5362,21.2526,27.79,54.3004,20.5248,2.5432,1.849,7.3894,11.084,25.8474,3.7198,0.029,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,108.0,188.0,244.0,340.0,216.0,228.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,-2e-05,-16.19776,14.77774,-40.06594,16.91354,-20.3089,20.72744,153.91038,426.61874,635.36372,932.3233,898.23628,655.63118,397.90374,51.3,111.96,189.3,243.92,335.02,210.82,187.22,87.78,255.02,356.76,477.84,535.16,446.5,211.0,16.78,67.02,100.74,233.9,34.0,0.58,0.04,20.0,48.0,90.0,162.0,174.0,42.0,4.0,1.03956,1.6853,4.10086,7.06216,12.64376,1.53648,0.0,-1.6424,-3.85972,-6.34662,-10.47262,-13.07162,-7.86562,-1.0862,13.91912,34.5966,57.61432,105.00664,105.91936,51.95492,6.80528,0.8838,2.0744,1.6634,4.3626,3.9798,9.4462,1.4524,5.2672,10.5362,21.2526,27.79,54.3004,20.5248,2.5432,1.849,7.3894,11.084,25.8474,3.7198,0.029,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,108.0,188.0,244.0,340.0,216.0,228.0
