id,qnat-0_MD_AA,qnat-1_MD_AA,qnat-2_MD_AA,qnat-3_MD_AA,qnat-4_MD_AA,qnat-5_MD_AA,qnat-6_MD_AA,Vnat-0_MD_AA,Vnat-1_MD_AA,Vnat-2_MD_AA,Vnat-3_MD_AA,Vnat-4_MD_AA,Vnat-5_MD_AA,Vnat-6_MD_AA,Ns-0_MD_AA,Ns-1_MD_AA,Ns-2_MD_AA,Ns-3_MD_AA,Ns-4_MD_AA,Ns-5_MD_AA,Ns-6_MD_AA,Np-0_MD_AA,Np-1_MD_AA,Np-2_MD_AA,Np-3_MD_AA,Np-4_MD_AA,Np-5_MD_AA,Np-6_MD_AA,Nd-0_MD_AA,Nd-1_MD_AA,Nd-2_MD_AA,Nd-3_MD_AA,Nd-4_MD_AA,Nd-5_MD_AA,Nd-6_MD_AA,Nlp-0_MD_AA,Nlp-1_MD_AA,Nlp-2_MD_AA,Nlp-3_MD_AA,Nlp-4_MD_AA,Nlp-5_MD_AA,Nlp-6_MD_AA,LPde-0_MD_AA,LPde-1_MD_AA,LPde-2_MD_AA,LPde-3_MD_AA,LPde-4_MD_AA,LPde-5_MD_AA,LPde-6_MD_AA,LPe-0_MD_AA,LPe-1_MD_AA,LPe-2_MD_AA,LPe-3_MD_AA,LPe-4_MD_AA,LPe-5_MD_AA,LPe-6_MD_AA,LPocc-0_MD_AA,LPocc-1_MD_AA,LPocc-2_MD_AA,LPocc-3_MD_AA,LPocc-4_MD_AA,LPocc-5_MD_AA,LPocc-6_MD_AA,LPs-0_MD_AA,LPs-1_MD_AA,LPs-2_MD_AA,LPs-3_MD_AA,LPs-4_MD_AA,LPs-5_MD_AA,LPs-6_MD_AA,LPp-0_MD_AA,LPp-1_MD_AA,LPp-2_MD_AA,LPp-3_MD_AA,LPp-4_MD_AA,LPp-5_MD_AA,LPp-6_MD_AA,LPd-0_MD_AA,LPd-1_MD_AA,LPd-2_MD_AA,LPd-3_MD_AA,LPd-4_MD_AA,LPd-5_MD_AA,LPd-6_MD_AA,Nlv-0_MD_AA,Nlv-1_MD_AA,Nlv-2_MD_AA,Nlv-3_MD_AA,Nlv-4_MD_AA,Nlv-5_MD_AA,Nlv-6_MD_AA,LVde-0_MD_AA,LVde-1_MD_AA,LVde-2_MD_AA,LVde-3_MD_AA,LVde-4_MD_AA,LVde-5_MD_AA,LVde-6_MD_AA,LVe-0_MD_AA,LVe-1_MD_AA,LVe-2_MD_AA,LVe-3_MD_AA,LVe-4_MD_AA,LVe-5_MD_AA,LVe-6_MD_AA,LVocc-0_MD_AA,LVocc-1_MD_AA,LVocc-2_MD_AA,LVocc-3_MD_AA,LVocc-4_MD_AA,LVocc-5_MD_AA,LVocc-6_MD_AA,LVs-0_MD_AA,LVs-1_MD_AA,LVs-2_MD_AA,LVs-3_MD_AA,LVs-4_MD_AA,LVs-5_MD_AA,LVs-6_MD_AA,LVp-0_MD_AA,LVp-1_MD_AA,LVp-2_MD_AA,LVp-3_MD_AA,LVp-4_MD_AA,LVp-5_MD_AA,LVp-6_MD_AA,LVd-0_MD_AA,LVd-1_MD_AA,LVd-2_MD_AA,LVd-3_MD_AA,LVd-4_MD_AA,LVd-5_MD_AA,LVd-6_MD_AA,I-0_MD_AA,I-1_MD_AA,I-2_MD_AA,I-3_MD_AA,I-4_MD_AA,I-5_MD_AA,I-6_MD_AA
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,-2.30393,3.1607,-3.19269,-5.58046,0.0,0.0,0.0,21.94037,19.31839,89.57781,99.68665,0.0,0.0,0.0,-3.84,-2.69,-1.53,-0.19,0.0,0.0,0.0,-20.42,-24.09,-16.37,0.13,0.0,0.0,0.0,50.57,50.64,118.16,109.72,0.0,0.0,0.0,17.0,23.0,56.0,52.0,0.0,0.0,0.0,-0.14762,0.52176,1.21744,1.13048,0.0,0.0,0.0,0.23419,-0.35602,-1.33112,-1.23604,0.0,0.0,0.0,4.93777,10.17244,27.559,25.5905,0.0,0.0,0.0,-0.4037,0.4285,1.0612,0.9854,0.0,0.0,0.0,-3.1395,-0.9729,0.0014,0.0013,0.0,0.0,0.0,5.5432,5.5444,12.9374,12.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-0.46725,0.28293,1.38188,-1.12765,-1.45517,-0.84037,0.0,17.46675,32.59768,57.31203,99.64117,72.10914,24.72672,0.0,-2.33,-2.18,-3.15,-2.2,-1.18,-0.18,0.0,-13.47,-23.36,-30.84,-22.62,-9.65,0.03,0.0,33.19,58.15,91.4,124.65,83.1,24.93,0.0,14.0,27.0,41.0,60.0,40.0,12.0,0.0,0.42644,0.74627,0.90624,1.59915,1.0661,0.31983,0.0,0.18286,-0.24897,-0.95576,-1.57575,-1.0505,-0.31515,0.0,4.51956,11.81279,20.02976,29.54865,19.6991,5.90973,0.0,-0.4438,-0.0169,0.8195,1.1175,0.745,0.2235,0.0,-1.2576,-0.4605,-0.9974,0.0015,0.001,0.0003,0.0,3.7014,6.4774,10.178,13.881,9.254,2.7762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-0.46725,0.28293,1.38188,-1.12765,-1.45517,-0.84037,0.0,17.46675,32.59768,57.31203,99.64117,72.10914,24.72672,0.0,-2.33,-2.18,-3.15,-2.2,-1.18,-0.18,0.0,-13.47,-23.36,-30.84,-22.62,-9.65,0.03,0.0,33.19,58.15,91.4,124.65,83.1,24.93,0.0,14.0,27.0,41.0,60.0,40.0,12.0,0.0,0.42644,0.74627,0.90624,1.59915,1.0661,0.31983,0.0,0.18286,-0.24897,-0.95576,-1.57575,-1.0505,-0.31515,0.0,4.51956,11.81279,20.02976,29.54865,19.6991,5.90973,0.0,-0.4438,-0.0169,0.8195,1.1175,0.745,0.2235,0.0,-1.2576,-0.4605,-0.9974,0.0015,0.001,0.0003,0.0,3.7014,6.4774,10.178,13.881,9.254,2.7762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,-2.30282,2.42201,-4.24025,-4.88727,0.0,0.0,0.0,19.28949,31.33126,95.71985,84.46627,0.0,0.0,0.0,-2.37,-3.3,-1.2,-0.15,0.0,0.0,0.0,-12.22,-24.52,-12.88,0.2,0.0,0.0,0.0,33.91,59.42,110.37,84.9,0.0,0.0,0.0,12.0,26.0,52.0,40.0,0.0,0.0,0.0,0.08589,0.55223,1.02557,0.7889,0.0,0.0,0.0,-0.19209,-0.12773,-1.52295,-1.1715,0.0,0.0,0.0,4.56837,10.16751,25.56476,19.6652,0.0,0.0,0.0,-0.1146,-0.0964,0.8177,0.629,0.0,0.0,0.0,-1.6327,-1.4621,0.0013,0.001,0.0,0.0,0.0,3.7474,6.5585,12.181,9.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,-2.30282,2.42201,-4.24025,-4.88727,0.0,0.0,0.0,19.28949,31.33126,95.71985,84.46627,0.0,0.0,0.0,-2.37,-3.3,-1.2,-0.15,0.0,0.0,0.0,-12.22,-24.52,-12.88,0.2,0.0,0.0,0.0,33.91,59.42,110.37,84.9,0.0,0.0,0.0,12.0,26.0,52.0,40.0,0.0,0.0,0.0,0.08589,0.55223,1.02557,0.7889,0.0,0.0,0.0,-0.19209,-0.12773,-1.52295,-1.1715,0.0,0.0,0.0,4.56837,10.16751,25.56476,19.6652,0.0,0.0,0.0,-0.1146,-0.0964,0.8177,0.629,0.0,0.0,0.0,-1.6327,-1.4621,0.0013,0.001,0.0,0.0,0.0,3.7474,6.5585,12.181,9.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,0.131,0.8047,0.79859,-3.35029,0.0,0.0,0.0,16.83969,28.02129,50.89888,98.87451,0.0,0.0,0.0,-2.42,-2.4,-2.49,-0.32,0.0,0.0,0.0,-13.85,-19.11,-20.91,0.24,0.0,0.0,0.0,33.12,49.72,74.59,99.48,0.0,0.0,0.0,12.0,22.0,34.0,48.0,0.0,0.0,0.0,0.02434,0.39534,0.43223,0.79068,0.0,0.0,0.0,-0.01219,-0.00857,-0.76599,-1.41036,0.0,0.0,0.0,4.29425,8.20859,15.96492,23.65368,0.0,0.0,0.0,0.0308,-0.0476,0.7614,1.0152,0.0,0.0,0.0,-1.691,-1.4431,-0.9974,0.0024,0.0,0.0,0.0,3.6602,5.4906,8.236,10.9824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,0.131,0.8047,0.79859,-3.35029,0.0,0.0,0.0,16.83969,28.02129,50.89888,98.87451,0.0,0.0,0.0,-2.42,-2.4,-2.49,-0.32,0.0,0.0,0.0,-13.85,-19.11,-20.91,0.24,0.0,0.0,0.0,33.12,49.72,74.59,99.48,0.0,0.0,0.0,12.0,22.0,34.0,48.0,0.0,0.0,0.0,0.02434,0.39534,0.43223,0.79068,0.0,0.0,0.0,-0.01219,-0.00857,-0.76599,-1.41036,0.0,0.0,0.0,4.29425,8.20859,15.96492,23.65368,0.0,0.0,0.0,0.0308,-0.0476,0.7614,1.0152,0.0,0.0,0.0,-1.691,-1.4431,-0.9974,0.0024,0.0,0.0,0.0,3.6602,5.4906,8.236,10.9824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,2.21856,1.52626,2.2509,-0.46722,0.0,0.0,0.0,14.73639,27.38444,58.46911,32.32806,0.0,0.0,0.0,-2.51,-1.82,-2.85,0.12,0.0,0.0,0.0,-15.02,-19.14,-19.13,0.04,0.0,0.0,0.0,32.27,48.38,80.68,32.28,0.0,0.0,0.0,8.0,17.0,27.0,12.0,0.0,0.0,0.0,0.27637,0.54102,0.62307,0.36068,0.0,0.0,0.0,0.34695,-0.29957,-0.81387,-0.3838,0.0,0.0,0.0,3.49892,10.19279,18.17353,7.92688,0.0,0.0,0.0,-0.026,0.2609,1.035,0.414,0.0,0.0,0.0,-2.5586,-0.6388,-0.9981,0.0,0.0,0.0,0.0,3.5843,5.3773,8.9621,3.5856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,2.21856,1.52626,2.2509,-0.46722,0.0,0.0,0.0,14.73639,27.38444,58.46911,32.32806,0.0,0.0,0.0,-2.51,-1.82,-2.85,0.12,0.0,0.0,0.0,-15.02,-19.14,-19.13,0.04,0.0,0.0,0.0,32.27,48.38,80.68,32.28,0.0,0.0,0.0,8.0,17.0,27.0,12.0,0.0,0.0,0.0,0.27637,0.54102,0.62307,0.36068,0.0,0.0,0.0,0.34695,-0.29957,-0.81387,-0.3838,0.0,0.0,0.0,3.49892,10.19279,18.17353,7.92688,0.0,0.0,0.0,-0.026,0.2609,1.035,0.414,0.0,0.0,0.0,-2.5586,-0.6388,-0.9981,0.0,0.0,0.0,0.0,3.5843,5.3773,8.9621,3.5856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-2.87586,2.74025,-5.72028,-3.34281,-3.14792,-1.50414,0.0,17.85995,31.05671,115.10185,80.88912,65.78609,25.37264,0.0,-2.57,-2.66,-1.08,-1.35,-0.78,-0.06,0.0,-13.49,-25.61,-19.24,-19.35,-9.59,0.06,0.0,33.96,59.56,136.16,102.12,76.59,25.53,0.0,7.0,20.0,48.0,36.0,27.0,9.0,0.0,-0.14923,0.41377,0.94576,0.70932,0.53199,0.17733,0.0,-0.30089,-0.75685,-2.36368,-1.77276,-1.32957,-0.44319,0.0,4.55629,12.14634,31.60464,23.70348,17.77761,5.92587,0.0,0.0621,0.0172,0.8416,0.6312,0.4734,0.1578,0.0,-1.8506,-0.6472,0.0016,0.0012,0.0009,0.0003,0.0,3.7885,6.63,15.1568,11.3676,8.5257,2.8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-2.87586,2.74025,-5.72028,-3.34281,-3.14792,-1.50414,0.0,17.85995,31.05671,115.10185,80.88912,65.78609,25.37264,0.0,-2.57,-2.66,-1.08,-1.35,-0.78,-0.06,0.0,-13.49,-25.61,-19.24,-19.35,-9.59,0.06,0.0,33.96,59.56,136.16,102.12,76.59,25.53,0.0,7.0,20.0,48.0,36.0,27.0,9.0,0.0,-0.14923,0.41377,0.94576,0.70932,0.53199,0.17733,0.0,-0.30089,-0.75685,-2.36368,-1.77276,-1.32957,-0.44319,0.0,4.55629,12.14634,31.60464,23.70348,17.77761,5.92587,0.0,0.0621,0.0172,0.8416,0.6312,0.4734,0.1578,0.0,-1.8506,-0.6472,0.0016,0.0012,0.0009,0.0003,0.0,3.7885,6.63,15.1568,11.3676,8.5257,2.8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,0.0,1.88633,1.3652,1.09556,-0.55358,0.0,0.0,0.0,18.02193,30.49479,57.61233,32.40373,0.0,0.0,0.0,-3.05,-1.55,-1.25,0.05,0.0,0.0,0.0,-19.37,-16.47,-13.86,0.04,0.0,0.0,0.0,40.59,48.7,73.08,32.48,0.0,0.0,0.0,9.0,17.0,27.0,12.0,0.0,0.0,0.0,-0.19639,0.30336,0.45504,0.20224,0.0,0.0,0.0,-0.30279,-0.56204,-1.25865,-0.5594,0.0,0.0,0.0,6.57066,10.16374,17.78625,7.905,0.0,0.0,0.0,0.4848,0.2223,0.873,0.388,0.0,0.0,0.0,-1.9985,-0.6386,0.0009,0.0004,0.0,0.0,0.0,4.5142,5.4169,8.127,3.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,0.0,1.88633,1.3652,1.09556,-0.55358,0.0,0.0,0.0,18.02193,30.49479,57.61233,32.40373,0.0,0.0,0.0,-3.05,-1.55,-1.25,0.05,0.0,0.0,0.0,-19.37,-16.47,-13.86,0.04,0.0,0.0,0.0,40.59,48.7,73.08,32.48,0.0,0.0,0.0,9.0,17.0,27.0,12.0,0.0,0.0,0.0,-0.19639,0.30336,0.45504,0.20224,0.0,0.0,0.0,-0.30279,-0.56204,-1.25865,-0.5594,0.0,0.0,0.0,6.57066,10.16374,17.78625,7.905,0.0,0.0,0.0,0.4848,0.2223,0.873,0.388,0.0,0.0,0.0,-1.9985,-0.6386,0.0009,0.0004,0.0,0.0,0.0,4.5142,5.4169,8.127,3.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,-1.01733,3.4773,-1.87404,-3.02409,0.0,0.0,0.0,16.28845,15.66357,83.78629,75.24077,0.0,0.0,0.0,-3.3,-2.22,-1.13,-0.16,0.0,0.0,0.0,-18.12,-19.77,-12.9,0.2,0.0,0.0,0.0,41.43,41.5,107.9,83.0,0.0,0.0,0.0,14.0,19.0,52.0,40.0,0.0,0.0,0.0,-0.28477,0.31675,0.82355,0.6335,0.0,0.0,0.0,0.19149,-0.41786,-1.65191,-1.2707,0.0,0.0,0.0,4.50132,8.24564,25.69775,19.7675,0.0,0.0,0.0,-0.5003,0.4019,1.0556,0.812,0.0,0.0,0.0,-2.0927,-0.9953,0.0013,0.001,0.0,0.0,0.0,4.593,4.5934,11.9431,9.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,-1.01733,3.4773,-1.87404,-3.02409,0.0,0.0,0.0,16.28845,15.66357,83.78629,75.24077,0.0,0.0,0.0,-3.3,-2.22,-1.13,-0.16,0.0,0.0,0.0,-18.12,-19.77,-12.9,0.2,0.0,0.0,0.0,41.43,41.5,107.9,83.0,0.0,0.0,0.0,14.0,19.0,52.0,40.0,0.0,0.0,0.0,-0.28477,0.31675,0.82355,0.6335,0.0,0.0,0.0,0.19149,-0.41786,-1.65191,-1.2707,0.0,0.0,0.0,4.50132,8.24564,25.69775,19.7675,0.0,0.0,0.0,-0.5003,0.4019,1.0556,0.812,0.0,0.0,0.0,-2.0927,-0.9953,0.0013,0.001,0.0,0.0,0.0,4.593,4.5934,11.9431,9.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,-2.19262,2.87285,-4.74151,-5.30269,0.0,0.0,0.0,18.3728,23.98232,98.64585,85.13023,0.0,0.0,0.0,-1.75,-3.07,-1.63,-0.36,0.0,0.0,0.0,-11.02,-27.32,-16.18,0.11,0.0,0.0,0.0,33.94,59.5,127.5,93.5,0.0,0.0,0.0,14.0,27.0,60.0,44.0,0.0,0.0,0.0,0.57348,1.00359,2.15055,1.57707,0.0,0.0,0.0,0.05929,0.04424,-0.3921,-0.28754,0.0,0.0,0.0,4.98251,12.21938,29.46915,21.61071,0.0,0.0,0.0,-0.4459,0.4522,0.969,0.7106,0.0,0.0,0.0,-1.2946,-0.9992,0.0015,0.0011,0.0,0.0,0.0,3.7402,6.5463,14.028,10.2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,-2.19262,2.87285,-4.74151,-5.30269,0.0,0.0,0.0,18.3728,23.98232,98.64585,85.13023,0.0,0.0,0.0,-1.75,-3.07,-1.63,-0.36,0.0,0.0,0.0,-11.02,-27.32,-16.18,0.11,0.0,0.0,0.0,33.94,59.5,127.5,93.5,0.0,0.0,0.0,14.0,27.0,60.0,44.0,0.0,0.0,0.0,0.57348,1.00359,2.15055,1.57707,0.0,0.0,0.0,0.05929,0.04424,-0.3921,-0.28754,0.0,0.0,0.0,4.98251,12.21938,29.46915,21.61071,0.0,0.0,0.0,-0.4459,0.4522,0.969,0.7106,0.0,0.0,0.0,-1.2946,-0.9992,0.0015,0.0011,0.0,0.0,0.0,3.7402,6.5463,14.028,10.2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,0.0,-0.88758,3.15841,-4.6622,-0.64975,0.0,0.0,0.0,18.88936,30.70621,124.17776,16.58723,0.0,0.0,0.0,-2.27,-2.99,-1.62,-0.12,0.0,0.0,0.0,-12.32,-24.8,-7.77,0.02,0.0,0.0,0.0,33.49,58.64,134.06,16.76,0.0,0.0,0.0,10.0,20.0,46.0,6.0,0.0,0.0,0.0,0.46056,0.80598,1.68244,0.23028,0.0,0.0,0.0,0.1536,-0.22589,-0.85368,-0.14328,0.0,0.0,0.0,4.74511,12.18639,29.88933,3.95796,0.0,0.0,0.0,-0.5427,0.1535,1.1263,0.1408,0.0,0.0,0.0,-1.1752,-0.6589,-0.9975,0.0002,0.0,0.0,0.0,3.7179,6.5054,14.8712,1.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
